sentence_number,word,tag
909,a,B-QUANTITY
909,maple,B-FLAVOR
909,pecan,B-FLAVOR
909,iced,B-TEMP
909,coffee,B-COFFEE-TYPE
909,no,B-SWEETENER
909,sugar,I-SWEETENER
910,Make,O
910,my,O
910,latte,B-COFFEE-TYPE
910,extra,O
910,hot,B-TEMP
910,and,O
910,extra,O
910,strong,B-ADD-ON
910,.,O
911,May,O
911,I,O
911,have,O
911,a,B-QUANTITY
911,blackberry,B-FLAVOR
911,lavender,B-FLAVOR
911,iced,B-TEMP
911,tea,B-BEVERAGE
911,lightly,B-QUANTITY
911,sweetened,I-SWEETENER
912,Can,O
912,I,O
912,get,O
912,a,B-QUANTITY
912,peppermint,B-FLAVOR
912,white,B-SIZE
912,chocolate,B-FLAVOR
912,mocha,B-COFFEE-TYPE
913,I\'d,O
913,like,O
913,a,B-QUANTITY
913,hot,B-TEMP
913,chocolate,B-BEVERAGE
913,with,O
913,marshmallows,B-ADD-ON
913,and,O
913,a,B-QUANTITY
913,dash,B-ADD-ON
913,of,O
913,cinnamon,B-ADD-ON
913,.,O
914,Make,O
914,my,O
914,iced,B-TEMP
914,coffee,B-COFFEE-TYPE
914,with,O
914,coconut,B-FLAVOR
914,cream,I-ADD-ON
914,.,O
915,I\'ll,O
915,take,O
915,a,B-QUANTITY
915,medium-sized,B-SIZE
915,iced,B-TEMP
915,latte,B-COFFEE-TYPE
915,with,O
915,an,B-QUANTITY
915,extra,B-ADD-ON
915,shot,I-ADD-ON
915,.,O
916,May,O
916,I,O
916,have,O
916,a,B-QUANTITY
916,honey,B-SWEETENER
916,chamomile,B-FLAVOR
916,cappuccino,B-COFFEE-TYPE
916,iced,B-TEMP
916,?,O
917,Make,O
917,my,O
917,flat,B-SIZE
917,white,B-FLAVOR
917,with,O
917,a,B-QUANTITY
917,dash,B-ADD-ON
917,of,O
917,cinnamon,B-ADD-ON
917,.,O
918,Can,O
918,I,O
918,get,O
918,a,B-QUANTITY
918,tall,B-SIZE
918,caramel,B-FLAVOR
918,latte,B-COFFEE-TYPE
918,with,O
918,whipped,B-ADD-ON
918,cream,I-ADD-ON
918,and,O
918,an,B-QUANTITY
918,extra,B-ADD-ON
918,shot,I-ADD-ON
918,of,O
918,espresso,B-FLAVOR
918,please,O
919,I\'ll,O
919,go,O
919,for,O
919,a,B-QUANTITY
919,spicy,B-FLAVOR
919,Mexican,B-FLAVOR
919,hot,B-TEMP
919,chocolate,B-BEVERAGE
920,A,B-QUANTITY
920,chocolate,B-FLAVOR
920,peanut,B-FLAVOR
920,butter,I-FLAVOR
920,cup,I-FLAVOR
920,frappuccino,B-COFFEE-TYPE
920,.,O
921,Make,O
921,my,O
921,flat,B-SIZE
921,white,B-FLAVOR
921,with,O
921,a,B-QUANTITY
921,touch,B-ADD-ON
921,of,O
921,cinnamon,B-ADD-ON
921,.,O
922,Make,O
922,my,O
922,iced,B-TEMP
922,coffee,B-COFFEE-TYPE
922,with,O
922,a,B-QUANTITY
922,splash,B-ADD-ON
922,of,O
922,vanilla,B-FLAVOR
922,syrup,I-ADD-ON
922,.,O
923,A,B-QUANTITY
923,flat,B-SIZE
923,white,B-FLAVOR
923,with,O
923,a,B-QUANTITY
923,sprinkle,B-ADD-ON
923,of,O
923,cocoa,B-ADD-ON
923,.,O
923,please,O
924,A,B-QUANTITY
924,caramel,B-FLAVOR
924,brulee,B-FLAVOR
924,latte,B-COFFEE-TYPE
924,with,O
924,whipped,B-ADD-ON
924,cream,I-ADD-ON
924,and,O
924,caramel,B-FLAVOR
924,drizzle,I-ADD-ON
924,.,O
925,An,B-QUANTITY
925,Ethiopian,B-FLAVOR
925,pour-over,B-COFFEE-TYPE
925,coffee,B-COFFEE-TYPE
925,black,B-FLAVOR
925,.,O
925,with,O
925,a,B-QUANTITY
925,side,B-ADD-ON
925,of,O
925,biscotti,B-COFFEE-TYPE
925,.,O
925,please,O
926,What's,O
926,good,O
926,let,O
926,me,O
926,get,O
926,my,B-QUANTITY
926,boy,B-FLAVOR
926,a,B-QUANTITY
926,black,B-FLAVOR
926,coffee,B-COFFEE-TYPE
926,large,B-SIZE
926,with,O
926,a,B-QUANTITY
926,little,B-ADD-ON
926,bit,I-ADD-ON
926,of,O
926,sugar,I-ADD-ON
926,and,O
926,let,O
926,me,O
926,get,O
926,that,O
926,in,O
926,a,O
926,large,B-SIZE
927,Make,O
927,my,O
927,flat,B-SIZE
927,white,B-FLAVOR
927,with,O
927,a,B-QUANTITY
927,splash,B-ADD-ON
927,of,O
927,hazelnut,B-FLAVOR
927,syrup,I-ADD-ON
928,I\'ll,O
928,take,O
928,a,B-QUANTITY
928,medium-sized,B-SIZE
928,pour-over,B-COFFEE-TYPE
928,with,O
928,your,O
928,featured,B-ADD-ON
928,single-origin,I-ADD-ON
928,beans,I-ADD-ON
928,.,O
929,I'd,O
929,like,O
929,a,B-QUANTITY
929,small,B-SIZE
929,cappuccino,B-COFFEE-TYPE
929,extra,B-ADD-ON
929,foam,I-ADD-ON
929,and,O
929,a,B-QUANTITY
929,chocolate,B-FLAVOR
929,croissant,B-COFFEE-TYPE
929,.,O
929,please,O
930,I\'ll,O
930,go,O
930,for,O
930,a,B-QUANTITY
930,Mexican,B-FLAVOR
930,spiced,B-FLAVOR
930,hot,B-TEMP
930,chocolate,B-BEVERAGE
931,May,O
931,I,O
931,have,O
931,a,B-QUANTITY
931,tiramisu,B-FLAVOR
931,latte,B-COFFEE-TYPE
931,?,O
932,I,O
932,need,O
932,a,B-QUANTITY
932,large,B-SIZE
932,iced,B-TEMP
932,coffee,B-COFFEE-TYPE
932,with,O
932,two,B-QUANTITY
932,pumps,I-ADD-ON
932,of,O
932,caramel,B-FLAVOR
932,syrup,I-ADD-ON
932,.,O
933,May,O
933,I,O
933,have,O
933,a,B-QUANTITY
933,honey,B-SWEETENER
933,cardamom,B-FLAVOR
933,cappuccino,B-COFFEE-TYPE
933,iced,B-TEMP
934,I'll,O
934,take,O
934,a,B-QUANTITY
934,medium-sized,B-SIZE
934,iced,B-TEMP
934,latte,B-COFFEE-TYPE
934,extra,B-ADD-ON
934,shot,I-ADD-ON
935,Let,O
935,me,O
935,get,O
935,a,B-QUANTITY
935,small,B-SIZE
935,hot,B-TEMP
935,coffee,B-COFFEE-TYPE
935,regular,B-ADD-ON
935,cream,B-ADD-ON
935,and,O
935,sugar,I-ADD-ON
935,actually,O
935,nevermind,O
935,no,O
935,sugar,O
936,May,O
936,I,O
936,have,O
936,a,B-QUANTITY
936,cappuccino,B-COFFEE-TYPE
936,with,O
936,a,B-QUANTITY
936,shot,I-ADD-ON
936,of,O
936,espresso,B-COFFEE-TYPE
936,and,O
936,a,B-QUANTITY
936,sprinkle,B-ADD-ON
936,of,O
936,cinnamon,B-ADD-ON
936,?,O
937,Can,O
937,you,O
937,make,O
937,my,O
937,hazelnut,B-FLAVOR
937,cold,B-TEMP
937,brew,B-COFFEE-TYPE
937,with,O
937,a,B-QUANTITY
937,splash,B-ADD-ON
937,of,O
937,coconut,B-FLAVOR
937,milk,I-ADD-ON
937,?,O
938,Make,O
938,it,O
938,a,B-QUANTITY
938,breve,B-FLAVOR
938,latte,B-COFFEE-TYPE
938,with,O
938,a,B-QUANTITY
938,touch,B-ADD-ON
938,of,O
938,honey,B-FLAVOR
939,Hey,O
939,I,O
939,want,O
939,large,B-SIZE
939,macchiato,B-COFFEE-TYPE
939,with,O
939,caramel,B-FLAVOR
939,drizzle,I-ADD-ON
939,and,O
939,whipped,B-ADD-ON
939,cream,I-ADD-ON
939,no,O
939,sugar,I-ADD-ON
940,I,O
940,need,O
940,a,B-QUANTITY
940,double,B-ADD-ON
940,shot,I-ADD-ON
940,of,O
940,espresso,B-FLAVOR
940,to,O
940,start,B-FLAVOR
940,my,B-FLAVOR
940,day,I-FLAVOR
941,Can,O
941,I,O
941,get,O
941,a,B-QUANTITY
941,pumpkin,B-FLAVOR
941,spice,B-FLAVOR
941,latte,B-COFFEE-TYPE
941,even,O
941,if,O
941,it's,O
941,out,O
941,of,O
941,season,O
941,?,O
942,A,B-QUANTITY
942,hot,B-TEMP
942,caramel,B-FLAVOR
942,macchiato,B-COFFEE-TYPE
942,with,O
942,extra,B-QUANTITY
942,caramel,B-FLAVOR
942,.,O
942,please,O
943,A,B-QUANTITY
943,rosemary,B-FLAVOR
943,honey,B-SWEETENER
943,latte,B-COFFEE-TYPE
943,with,O
943,oat,B-MILK-TYPE
943,milk,I-MILK-TYPE
943,hot,B-TEMP
943,.,O
944,I'd,O
944,like,O
944,a,B-QUANTITY
944,breve,B-FLAVOR
944,latte,B-COFFEE-TYPE
944,with,O
944,half-and-half,I-MILK-TYPE
944,.,O
944,cinnamon,B-ADD-ON
944,sprinkles,I-ADD-ON
944,and,O
944,served,O
944,in,O
944,a,B-QUANTITY
944,small,B-SIZE
944,cup,I-SIZE
944,?,O
945,An,B-QUANTITY
945,iced,B-TEMP
945,caramel,B-FLAVOR
945,macchiato,B-COFFEE-TYPE
945,with,O
945,extra,B-QUANTITY
945,caramel,B-FLAVOR
945,drizzle,I-ADD-ON
945,.,O
946,No,O
946,sugar,I-ADD-ON
946,no,O
946,cream,I-ADD-ON
946,just,O
946,small,B-SIZE
946,black,B-FLAVOR
946,coffee,B-COFFEE-TYPE
946,please,O
946,sir,O
947,What\'s,O
947,your,O
947,recommendation,O
947,for,O
947,a,B-QUANTITY
947,sweet,B-FLAVOR
947,and,O
947,creamy,B-FLAVOR
947,drink,B-BEVERAGE
947,?,O
948,What's,O
948,your,O
948,signature,B-ADD-ON
948,drink,B-BEVERAGE
948,?,O
948,I'll,O
948,give,O
948,it,O
948,a,B-QUANTITY
948,try,I-ADD-ON
948,!,O
949,A,B-QUANTITY
949,raspberry,B-FLAVOR
949,white,B-FLAVOR
949,mocha,B-COFFEE-TYPE
950,One,B-QUANTITY
950,flat,B-SIZE
950,white,B-FLAVOR
950,extra,B-ADD-ON
950,strong,B-ADD-ON
950,.,O
951,Can,O
951,I,O
951,get,O
951,a,B-QUANTITY
951,caramel,B-FLAVOR
951,latte,B-COFFEE-TYPE
951,with,O
951,almond,B-MILK-TYPE
951,milk,I-MILK-TYPE
951,and,O
951,extra,B-ADD-ON
951,foam,I-ADD-ON
952,Can,O
952,I,O
952,get,O
952,a,B-QUANTITY
952,decaf,B-FLAVOR
952,cappuccino,B-COFFEE-TYPE
952,with,O
952,a,B-QUANTITY
952,sprinkle,B-ADD-ON
952,of,O
952,cinnamon,B-ADD-ON
952,?,O
953,May,O
953,I,O
953,have,O
953,a,B-QUANTITY
953,soy,B-MILK-TYPE
953,cappuccino,B-COFFEE-TYPE
953,with,O
953,a,B-QUANTITY
953,sprinkle,B-ADD-ON
953,of,O
953,cocoa,B-ADD-ON
954,A,B-QUANTITY
954,large,B-SIZE
954,black,B-FLAVOR
954,coffee,B-COFFEE-TYPE
954,no,B-SWEETENER
954,no,B-ADD-ON
954,sugar,I-SWEETENER
954,.,O
955,I\'ll,O
955,take,O
955,a,B-QUANTITY
955,honey,B-SWEETENER
955,chamomile,B-FLAVOR
955,cappuccino,B-COFFEE-TYPE
955,iced,B-TEMP
955,.,O
956,A,B-QUANTITY
956,spicy,B-FLAVOR
956,honey,B-FLAVOR
956,almond,B-FLAVOR
956,latte,B-COFFEE-TYPE
956,hot,B-TEMP
957,Can,O
957,I,O
957,get,O
957,a,B-QUANTITY
957,large,B-SIZE
957,I,O
957,mean,O
957,small,B-SIZE
957,hot,B-TEMP
957,coffee,B-COFFEE-TYPE
957,with,O
957,two,B-QUANTITY
957,shots,B-ADD-ON
957,of,O
957,espresso,B-FLAVOR
957,and,O
957,regular,B-ADD-ON
957,cream,I-ADD-ON
957,and,O
957,sugar,I-ADD-ON
958,A,B-QUANTITY
958,coconut,B-FLAVOR
958,mango,B-FLAVOR
958,iced,B-TEMP
958,coffee,B-COFFEE-TYPE
959,A,B-QUANTITY
959,caramel,B-FLAVOR
959,macchiato,B-COFFEE-TYPE
959,with,O
959,a,B-QUANTITY
959,sprinkle,B-ADD-ON
959,of,O
959,sea,B-ADD-ON
959,salt,I-ADD-ON
960,Hello,O
960,I,O
960,would,O
960,like,O
960,two,B-QUANTITY
960,hazelnut,B-FLAVOR
960,coffee,B-COFFEE-TYPE
960,one,B-QUANTITY
960,size,B-SIZE
960,large,I-SIZE
960,one,B-QUANTITY
960,small,B-SIZE
960,and,O
960,with,O
960,regular,B-ADD-ON
960,cream,I-ADD-ON
960,and,O
960,sugar,I-ADD-ON
960,.,O
960,thanks,O
961,May,O
961,I,O
961,have,O
961,a,B-QUANTITY
961,coconut,B-FLAVOR
961,cream,B-ADD-ON
961,pie,B-FOOD-ITEM
961,frappuccino,B-COFFEE-TYPE
962,I'd,O
962,like,O
962,a,B-QUANTITY
962,turmeric,B-FLAVOR
962,ginger,B-FLAVOR
962,latte,B-COFFEE-TYPE
962,with,O
962,oat,B-MILK-TYPE
962,milk,I-MILK-TYPE
962,.,O
962,honey,I-ADD-ON
962,and,O
962,a,B-QUANTITY
962,dash,B-ADD-ON
962,of,O
962,black,B-FLAVOR
962,pepper,I-ADD-ON
962,?,O
963,Make,O
963,my,O
963,cold,B-TEMP
963,brew,B-COFFEE-TYPE
963,with,O
963,a,B-QUANTITY
963,hint,B-ADD-ON
963,of,O
963,orange,B-FLAVOR
963,zest,I-ADD-ON
963,.,O
964,A,B-QUANTITY
964,green,B-FLAVOR
964,tea,B-BEVERAGE
964,frappuccino,B-COFFEE-TYPE
964,with,O
964,soy,B-MILK-TYPE
964,milk,I-MILK-TYPE
964,no,B-ADD-ON
964,sweetener,I-ADD-ON
964,.,O
965,I\'ll,O
965,go,O
965,for,O
965,a,B-QUANTITY
965,butterscotch,B-FLAVOR
965,latte,B-COFFEE-TYPE
965,.,O
966,Twenty,B-QUANTITY
966,hot,B-TEMP
966,coffee,B-COFFEE-TYPE
966,size,B-SIZE
966,small,I-SIZE
966,no,O
966,cream,I-ADD-ON
966,no,O
966,sugar,I-ADD-ON
967,A,B-QUANTITY
967,rosemary,B-FLAVOR
967,grapefruit,B-FLAVOR
967,iced,B-TEMP
967,tea,B-BEVERAGE
967,no,B-SWEETENER
967,sweetener,I-SWEETENER
968,May,O
968,I,O
968,have,O
968,a,B-QUANTITY
968,rosemary,B-FLAVOR
968,lemonade,B-BEVERAGE
968,tea,B-BEVERAGE
968,lightly,B-QUANTITY
968,sweetened,I-SWEETENER
969,One,B-QUANTITY
969,cappuccino,B-COFFEE-TYPE
969,with,O
969,milk,I-MILK-TYPE
969,no,O
969,sugar,I-ADD-ON
969,also,O
969,a,B-QUANTITY
969,small,B-SIZE
969,hot,B-TEMP
969,coffee,B-COFFEE-TYPE
969,regular,B-ADD-ON
969,cream,I-ADD-ON
969,and,O
969,one,B-QUANTITY
969,large,B-SIZE
969,iced,B-TEMP
969,tea,B-COFFEE-TYPE
969,regular,B-ADD-ON
969,sugar,I-ADD-ON
969,no,O
969,cream,I-ADD-ON
969,or,O
969,milk,I-ADD-ON
969,thanks,O
970,A,B-QUANTITY
970,dirty,B-FLAVOR
970,chai,B-BEVERAGE
970,latte,I-BEVERAGE
970,with,O
970,an,B-QUANTITY
970,extra,B-QUANTITY
970,shot,I-QUANTITY
970,of,O
970,espresso,B-ADD-ON
970,.,O
970,please,O
971,May,O
971,I,O
971,have,O
971,a,B-QUANTITY
971,spicy,B-FLAVOR
971,chai,B-BEVERAGE
971,iced,B-TEMP
971,tea,B-BEVERAGE
971,.,O
971,please,O
972,May,O
972,I,O
972,have,O
972,a,B-QUANTITY
972,honey,B-SWEETENER
972,chamomile,B-FLAVOR
972,cappuccino,B-COFFEE-TYPE
972,hot,B-TEMP
972,?,O
973,Make,O
973,my,O
973,iced,B-TEMP
973,coffee,B-COFFEE-TYPE
973,with,O
973,a,B-QUANTITY
973,touch,B-ADD-ON
973,of,O
973,lavender,B-FLAVOR
973,syrup,I-ADD-ON
973,.,O
974,A,B-QUANTITY
974,peppermint,B-FLAVOR
974,chocolate,B-FLAVOR
974,hot,B-TEMP
974,chocolate,B-COFFEE-TYPE
974,with,O
974,a,B-QUANTITY
974,touch,B-ADD-ON
974,of,O
974,orange,B-FLAVOR
974,zest,I-ADD-ON
974,.,O
975,Make,O
975,my,O
975,flat,B-SIZE
975,white,B-FLAVOR
975,with,O
975,a,B-QUANTITY
975,touch,B-ADD-ON
975,of,O
975,brown,B-ADD-ON
975,sugar,I-ADD-ON
975,.,O
976,I,O
976,need,O
976,a,B-QUANTITY
976,triple,B-QUANTITY
976,shot,I-QUANTITY
976,latte,B-COFFEE-TYPE
976,to,O
976,power,O
976,through,O
976,the,O
976,afternoon,O
977,Can,O
977,I,O
977,get,O
977,a,B-QUANTITY
977,spicy,B-FLAVOR
977,chai,B-BEVERAGE
977,iced,B-TEMP
977,tea,B-BEVERAGE
978,A,B-QUANTITY
978,spiced,B-FLAVOR
978,honey,B-SWEETENER
978,almond,B-FLAVOR
978,latte,B-COFFEE-TYPE
978,hot,B-TEMP
978,?,O
979,I\'m,O
979,feeling,O
979,adventurous—surprise,O
979,me,O
979,with,O
979,your,O
979,favorite,B-FOOD-ITEM
979,creation,B-FOOD-ITEM
979,!,O
980,A,B-QUANTITY
980,honey,B-SWEETENER
980,lavender,B-FLAVOR
980,white,B-FLAVOR
980,mocha,B-COFFEE-TYPE
980,.,O
980,please,O
981,A,B-QUANTITY
981,simple,B-FLAVOR
981,pour-over,B-COFFEE-TYPE
981,with,O
981,a,B-QUANTITY
981,dash,B-ADD-ON
981,of,O
981,cinnamon,B-ADD-ON
981,.,O
981,please,O
982,A,B-QUANTITY
982,dark,B-FLAVOR
982,roast,B-FLAVOR
982,pour-over,B-COFFEE-TYPE
982,.,O
982,please,O
983,May,O
983,I,O
983,have,O
983,a,B-QUANTITY
983,tiramisu,B-FLAVOR
983,latte,B-COFFEE-TYPE
983,hot,B-TEMP
984,A,B-QUANTITY
984,chai,B-BEVERAGE
984,tea,I-BEVERAGE
984,with,O
984,almond,B-MILK-TYPE
984,milk,I-MILK-TYPE
984,and,O
984,a,B-QUANTITY
984,sprinkle,B-ADD-ON
984,of,O
984,cardamom,B-ADD-ON
984,.,O
985,One,B-QUANTITY
985,medium,B-SIZE
985,iced,B-TEMP
985,coffee,B-COFFEE-TYPE
985,with,O
985,almond,B-MILK-TYPE
985,milk,I-MILK-TYPE
985,and,O
985,a,B-QUANTITY
985,dash,B-ADD-ON
985,of,O
985,vanilla,B-FLAVOR
985,syrup,I-ADD-ON
985,.,O
985,thanks,O
986,A,B-QUANTITY
986,pineapple,B-FLAVOR
986,ginger,B-FLAVOR
986,iced,B-TEMP
986,coffee,B-COFFEE-TYPE
987,A,B-QUANTITY
987,raspberry,B-FLAVOR
987,white,B-FLAVOR
987,mocha,B-COFFEE-TYPE
987,.,O
987,20,I-ADD-ON
987,if,O
987,you,O
987,don't,O
987,mind,O
987,.,O
988,Can,O
988,I,O
988,get,O
988,a,B-QUANTITY
988,chocolate,B-FLAVOR
988,hazelnut,B-FLAVOR
988,frappuccino,B-COFFEE-TYPE
988,with,O
988,whipped,B-ADD-ON
988,cream,I-ADD-ON
988,?,O
989,Can,O
989,I,O
989,get,O
989,a,B-QUANTITY
989,caramel,B-FLAVOR
989,latte,B-COFFEE-TYPE
989,with,O
989,almond,B-MILK-TYPE
989,milk,I-MILK-TYPE
989,and,O
989,extra,B-ADD-ON
989,foam,I-ADD-ON
989,?,O
990,A,B-QUANTITY
990,honey,B-SWEETENER
990,pecan,B-FLAVOR
990,latte,B-COFFEE-TYPE
991,Can,O
991,I,O
991,get,O
991,a,B-QUANTITY
991,chocolate,B-FLAVOR
991,hazelnut,B-FLAVOR
991,frappuccino,B-COFFEE-TYPE
991,with,O
991,whipped,B-ADD-ON
991,cream,I-ADD-ON
992,A,B-QUANTITY
992,lavender,B-FLAVOR
992,vanilla,B-FLAVOR
992,iced,B-TEMP
992,coffee,B-COFFEE-TYPE
993,Make,O
993,it,O
993,a,B-QUANTITY
993,breve,B-FLAVOR
993,latte,B-COFFEE-TYPE
993,with,O
993,a,B-QUANTITY
993,touch,B-ADD-ON
993,of,O
993,honey,B-FLAVOR
993,.,O
994,A,B-QUANTITY
994,chocolate,B-FLAVOR
994,hazelnut,B-FLAVOR
994,frappuccino,B-COFFEE-TYPE
994,with,O
994,whipped,B-ADD-ON
994,cream,I-ADD-ON
995,May,O
995,I,O
995,have,O
995,a,B-QUANTITY
995,cinnamon,B-FLAVOR
995,sugar,B-FLAVOR
995,cookie,I-FLAVOR
995,latte,B-COFFEE-TYPE
995,hot,B-TEMP
995,.,O
996,A,B-QUANTITY
996,black,B-FLAVOR
996,and,O
996,tan,B-FLAVOR
996,—,O
996,half,B-QUANTITY
996,coffee,B-COFFEE-TYPE
996,.,O
996,half,B-QUANTITY
996,cold,B-FLAVOR
996,brew,B-COFFEE-TYPE
996,.,O
997,Can,O
997,you,O
997,make,O
997,my,O
997,flat,B-SIZE
997,white,B-FLAVOR
997,with,O
997,a,B-QUANTITY
997,touch,B-ADD-ON
997,of,O
997,brown,B-FLAVOR
997,sugar,I-ADD-ON
997,?,O
998,Can,O
998,you,O
998,make,O
998,my,O
998,chai,B-BEVERAGE
998,tea,I-BEVERAGE
998,latte,I-BEVERAGE
998,with,O
998,almond,B-MILK-TYPE
998,milk,I-MILK-TYPE
998,and,O
998,a,B-QUANTITY
998,touch,B-ADD-ON
998,of,O
998,vanilla,B-FLAVOR
998,?,O
999,Can,O
999,I,O
999,get,O
999,a,B-QUANTITY
999,hot,B-TEMP
999,caramel,B-FLAVOR
999,macchiato,B-COFFEE-TYPE
999,with,O
999,extra,B-QUANTITY
999,caramel,B-FLAVOR
1000,Can,O
1000,you,O
1000,make,O
1000,my,O
1000,latte,B-COFFEE-TYPE
1000,with,O
1000,half,B-QUANTITY
1000,the,O
1000,usual,O
1000,amount,O
1000,of,O
1000,syrup,I-ADD-ON
1000,?,O
1001,May,O
1001,I,O
1001,have,O
1001,a,B-QUANTITY
1001,vanilla,B-FLAVOR
1001,iced,B-TEMP
1001,coffee,B-COFFEE-TYPE
1001,light,B-QUANTITY
1001,on,O
1001,the,O
1001,ice,I-ADD-ON
1001,?,O
1002,Make,O
1002,my,O
1002,mocha,B-COFFEE-TYPE
1002,with,O
1002,dark,B-FLAVOR
1002,chocolate,I-FLAVOR
1002,and,O
1002,a,B-QUANTITY
1002,swirl,B-ADD-ON
1002,of,O
1002,caramel,B-FLAVOR
1002,.,O
1003,Make,O
1003,my,O
1003,hazelnut,B-FLAVOR
1003,cold,B-TEMP
1003,brew,B-COFFEE-TYPE
1003,with,O
1003,extra,B-QUANTITY
1003,ice,I-ADD-ON
1003,.,O
1004,I\'ll,O
1004,take,O
1004,a,B-QUANTITY
1004,toasted,B-FLAVOR
1004,marshmallow,B-FLAVOR
1004,mocha,B-COFFEE-TYPE
1004,.,O
1005,I\'ll,O
1005,go,O
1005,for,O
1005,a,B-QUANTITY
1005,honey,B-FLAVOR
1005,almond,B-FLAVOR
1005,iced,B-TEMP
1005,latte,B-COFFEE-TYPE
1005,extra,B-ADD-ON
1005,almond,I-ADD-ON
1006,Can,O
1006,I,O
1006,have,O
1006,a,B-QUANTITY
1006,medium,B-SIZE
1006,iced,B-TEMP
1006,latte,B-COFFEE-TYPE
1006,with,O
1006,vanilla,B-FLAVOR
1006,syrup,I-ADD-ON
1006,and,O
1006,extra,B-ADD-ON
1006,ice,I-ADD-ON
1006,?,O
1007,Make,O
1007,my,O
1007,iced,B-TEMP
1007,coffee,B-COFFEE-TYPE
1007,with,O
1007,a,B-QUANTITY
1007,splash,B-ADD-ON
1007,of,O
1007,hazelnut,B-FLAVOR
1007,syrup,I-ADD-ON
1008,Iced,B-TEMP
1008,rosemary,B-FLAVOR
1008,lavender,B-FLAVOR
1008,latte,B-COFFEE-TYPE
1008,with,O
1008,almond,B-MILK-TYPE
1008,milk,I-MILK-TYPE
1008,.,O
1009,May,O
1009,I,O
1009,get,O
1009,a,B-QUANTITY
1009,cortado,B-COFFEE-TYPE
1009,with,O
1009,equal,B-ADD-ON
1009,parts,I-ADD-ON
1009,espresso,B-FLAVOR
1009,and,O
1009,steamed,B-TEMP
1009,milk,I-MILK-TYPE
1009,.,O
1009,served,O
1009,in,O
1009,a,B-QUANTITY
1009,small,B-SIZE
1009,glass,I-SIZE
1009,?,O
1010,A,B-QUANTITY
1010,mint,B-FLAVOR
1010,chocolate,B-FLAVOR
1010,chip,B-ADD-ON
1010,iced,B-TEMP
1010,coffee,B-COFFEE-TYPE
1010,.,O
1011,A,B-QUANTITY
1011,coconut,B-FLAVOR
1011,cream,B-ADD-ON
1011,pie,B-FOOD-ITEM
1011,frappuccino,B-COFFEE-TYPE
1012,I\'ll,O
1012,have,O
1012,a,B-QUANTITY
1012,cortado,B-COFFEE-TYPE
1012,not,O
1012,too,O
1012,strong,O
1012,not,O
1012,too,O
1012,mild,O
1012,.,O
1013,Make,O
1013,my,O
1013,flat,B-SIZE
1013,white,B-FLAVOR
1013,with,O
1013,a,B-QUANTITY
1013,splash,B-ADD-ON
1013,of,O
1013,coconut,B-FLAVOR
1013,cream,I-ADD-ON
1013,.,O
1014,Can,O
1014,I,O
1014,get,O
1014,a,B-QUANTITY
1014,double,B-QUANTITY
1014,shot,I-QUANTITY
1014,of,O
1014,espresso,B-COFFEE-TYPE
1014,to,O
1014,start,O
1014,my,O
1014,day,O
1014,?,O
1015,Make,O
1015,my,O
1015,flat,B-SIZE
1015,white,B-FLAVOR
1015,with,O
1015,a,B-QUANTITY
1015,splash,B-ADD-ON
1015,of,O
1015,caramel,B-FLAVOR
1015,syrup,B-ADD-ON
1016,A,B-QUANTITY
1016,macchiato,B-COFFEE-TYPE
1016,with,O
1016,a,B-QUANTITY
1016,hint,B-ADD-ON
1016,of,O
1016,hazelnut,B-FLAVOR
1016,please,O
1017,Can,O
1017,you,O
1017,make,O
1017,my,O
1017,flat,B-SIZE
1017,white,B-FLAVOR
1017,with,O
1017,a,B-QUANTITY
1017,dash,B-ADD-ON
1017,of,O
1017,cinnamon,B-ADD-ON
1017,?,O
1018,I\'ll,O
1018,have,O
1018,a,B-QUANTITY
1018,caramel,B-FLAVOR
1018,latte,B-COFFEE-TYPE
1018,with,O
1018,almond,B-MILK-TYPE
1018,milk,I-MILK-TYPE
1018,.,O
1019,May,O
1019,I,O
1019,have,O
1019,a,B-QUANTITY
1019,cold,B-TEMP
1019,brew,B-COFFEE-TYPE
1019,with,O
1019,a,B-QUANTITY
1019,hint,B-ADD-ON
1019,of,O
1019,orange,B-FLAVOR
1019,zest,B-ADD-ON
1020,May,O
1020,I,O
1020,order,O
1020,a,B-QUANTITY
1020,mochaccino,B-COFFEE-TYPE
1020,with,O
1020,a,B-QUANTITY
1020,shot,B-ADD-ON
1020,of,O
1020,hazelnut,B-FLAVOR
1020,.,O
1020,whipped,B-ADD-ON
1020,cream,I-ADD-ON
1020,and,O
1020,chocolate,B-FLAVOR
1020,shavings,I-ADD-ON
1020,?,O
1021,May,O
1021,I,O
1021,have,O
1021,a,B-QUANTITY
1021,ginger,B-FLAVOR
1021,peach,B-FLAVOR
1021,iced,B-TEMP
1021,tea,B-BEVERAGE
1021,no,B-SWEETENER
1021,sweetener,I-SWEETENER
1021,?,O
1022,May,O
1022,I,O
1022,have,O
1022,a,B-QUANTITY
1022,spicy,B-FLAVOR
1022,chai,B-BEVERAGE
1022,iced,B-TEMP
1022,tea,B-BEVERAGE
1023,Three,B-QUANTITY
1023,small,B-SIZE
1023,frozen,B-FLAVOR
1023,coffees,B-COFFEE-TYPE
1023,with,O
1023,whipped,B-ADD-ON
1023,cream,I-ADD-ON
1024,May,O
1024,I,O
1024,have,O
1024,a,B-QUANTITY
